Id,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.01049604095408299,0.24518093144389144,0.29947457850776293,0.28198585869980125,0.24037926760355494,0.33985041368325014,0.44586265609200515,0.0971174484566702,0.3179874383527259,0.8195299750050332,1,-0.20264618100232085,-0.01424067266643115,0.5660239689357485,0.24467110424771035,0.00195565358204875,0.38063749497350746,-0.11991590879396152,0.12740074939236437,0.06810058817691315,0.4095159788668317,0.4105310846598465,0.43931680799067024,0.4897816541041918,0.2354586227836982,0.21167122549798448,-0.06529170091030914,0.05610437448487525,0.08875807262015672,0.13152497564028265,-0.021095719463122296,0.03137156035207916,-0.013603770504648427,0.6058521846919146
0.0055898488861586505,0.042549244072308645,0.0509859482934938,0.010307659584363749,0.14002377880486475,0.17380000043557575,-0.13707898608005376,-0.0992603160226442,0.004469092144542422,-0.17451195013496046,-0.20264618100232085,1,0.06335295010932292,0.6875010641666038,-0.16949395173099907,-0.0238547839370453,0.42137798287597145,0.6097073002717444,0.5029006133459061,0.05930575264821624,0.6164226354915431,0.19456089224132397,0.18392558307637988,0.1383469585718665,0.09216541758603879,0.20802606318135802,0.0619886907732521,-0.024357648422047882,0.040606447641001,0.0814868780490996,0.01619687460438849,0.035164427361790936,-0.028699913935285464,0.3193338028320678
-0.04422995808659139,0.04998143020178654,0.004778969866349554,-0.1837843443737221,-0.06241910007833313,-0.06862797990733809,-0.06450259692146855,0.014806997946833694,0.028166688132741213,-0.033245387347456405,-0.01424067266643115,0.06335295010932292,1,0.13468281300660068,-0.047143421898259194,-0.005841504819311657,-7.09509620673192e-4,-0.02708004931716949,0.10560656854090529,0.00752174434423394,0.13118477598954764,-0.021272143413938835,-0.09447952015593278,-0.06760141323952218,-0.025443647988791052,0.018251039053999073,0.06108123777122691,-0.004295610410300113,0.026799413021772456,0.06215737226918939,-0.0037928707799964596,-0.022173960579537785,-0.028920879782298098,-0.025606130000679548
0.008272757661810227,0.22034723172213824,0.26311616716714814,0.1990097136764579,0.28738851965033263,0.3880520522217603,0.2081711301453269,-0.009639891551805436,0.2402572683499355,0.45486820254790294,0.5660239689357485,0.6875010641666038,0.13468281300660068,1,0.03483604954490553,-0.018918483170634704,0.6300116462511149,0.4157716361052653,0.5212695109189946,0.1000631647377548,0.8254893743088427,0.4616791337614468,0.46724741879518644,0.46899747732296554,0.24743282051884832,0.3302239617120002,0.009113210326003082,0.020643189710186433,0.10151039568208559,0.17020533600056192,-0.0024156395502936503,0.050239680818272764,-0.03652581962472265,0.7086244776126521
0.002288555600833899,0.010514333445131734,0.15815453106001487,0.18759854999714345,0.11946987911124081,0.083010047801358,0.6492117535742649,0.1586780607817012,-0.42290047738321296,0.3073505537355035,0.24467110424771035,-0.16949395173099907,-0.047143421898259194,0.03483604954490553,1,-0.14787096054760146,-0.06451204863131509,-0.03090495914253333,-0.15067280920795598,-0.041502546431482816,-0.053275236123397164,0.13792770842719818,0.13188122440619443,0.1791894804202309,0.1753151900797224,0.0673414613769818,-0.049910649083753166,-1.0609153998397443e-4,0.023147725763573858,0.067615556180475,-0.02304702486861696,-0.02536089431525991,0.06704913767140697,0.22712223313149427
-0.020154745215534214,-0.027855657759131184,0.04804557088829683,-0.0381618056712331,-0.01233703212779967,0.02740266233346421,0.0674184779101171,0.07094813365590434,-0.09580428815248306,-3.145818198337564e-4,0.00195565358204875,-0.0238547839370453,-0.005841504819311657,-0.018918483170634704,-0.14787096054760146,1,-0.05453581198363556,-0.012339900052275499,0.04651884838995069,-0.037944350227201,-0.02383634126222051,0.028975586646259925,-0.020891058996878584,-0.024535579578879266,0.04016122325953464,-0.02532375788905773,-0.008555333868578032,0.03511363088677235,0.03212140720908342,0.02002462983851699,-0.007366524543625445,0.032872705234090645,-0.04652388177402114,-0.016844154297359012
0.005587452907357376,0.12054787023836426,0.1260306265196435,0.4682707871726737,0.4390464838723489,0.2729988557264335,0.05854313686159528,-0.07644386196518257,0.2888860554869108,0.32372241360664983,0.38063749497350746,0.42137798287597145,-7.09509620673192e-4,0.6300116462511149,-0.06451204863131509,-0.05453581198363556,1,0.13638058874914513,0.3632519830232773,0.13311521419603928,0.5547842535334834,0.24367050307991156,0.46967204326762724,0.40565620845400985,0.18770321383582786,0.25997742546824876,-0.11509296346134246,0.035353016583852905,-0.008106093328111854,0.04960382558403381,-0.014289844970848052,0.055872128991723384,-0.01966884069152342,0.5606637627484461
0.0067838112842978065,-0.012952102806080359,0.014259468566431899,0.2426559102410648,0.1833306117185345,0.19910751941219584,0.004262424384486916,-0.032147837468965774,-0.04111753014455168,-0.04880373863521245,-0.11991590879396152,0.6097073002717444,-0.02708004931716949,0.4157716361052653,-0.03090495914253333,-0.012339900052275499,0.13638058874914513,1,0.2266514841509448,-0.06826254889694129,0.34341485754091833,0.20364850809521898,0.21917815216716102,0.16354936401660727,0.1080803026753635,0.19974014751279254,-0.09531652573608987,-0.004972488417316061,0.07242584517038082,0.02238149805540997,0.0012901448492839908,-0.009049888212650315,-0.010268668868103919,0.28410767559478256
0.03771855422321093,0.14449364610700202,0.11968990815131571,-0.0706512169047304,-0.04058092806774915,0.10277451613689097,-0.10735467682307034,-0.015728113626580952,0.16664331698696278,0.05044995551267817,0.12740074939236437,0.5029006133459061,0.10560656854090529,0.5212695109189946,-0.15067280920795598,0.04651884838995069,0.3632519830232773,0.2266514841509448,1,0.1985967577071336,0.6766199357426494,0.10756968099132391,0.08610643768835301,0.06525252989881615,0.046853773069893974,0.09380957160591442,0.04157043451959824,-0.024477796366114326,0.04429969112713473,0.07070258356547472,0.007766971998717669,0.04654385993628228,-0.03601389283371469,0.16821315430073996
0.002951236357724643,0.03442465807394679,-0.017783870504841794,-0.17480024561497748,-0.14959752104274607,-0.03845011208085554,-0.08100685077857461,-0.04075123644840743,0.030085868314000144,-0.06890064264201663,0.06810058817691315,0.05930575264821624,0.00752174434423394,0.1000631647377548,-0.041502546431482816,-0.037944350227201,0.13311521419603928,-0.06826254889694129,0.1985967577071336,1,0.2560454085359489,-0.1239362352968974,-0.05063389240221736,-0.06443304718314416,-0.09013027267903444,-0.07009060989258592,0.03731238503296962,-0.024600358690531624,-0.0516133660614797,-0.014525116015980942,0.06234072400437924,0.02658890723091536,0.03168720650065468,-0.1359073708421412
0.02723872440945578,0.22139624080762935,0.19001477762540947,0.0955891282979523,0.19173981629280762,0.27956788752577616,0.044315623912920744,-0.03522654794752325,0.2506470613762493,0.28557256372579465,0.4095159788668317,0.6164226354915431,0.13118477598954764,0.8254893743088427,-0.053275236123397164,-0.02383634126222051,0.5547842535334834,0.34341485754091833,0.6766199357426494,0.2560454085359489,1,0.326114480177201,0.3622885708147744,0.3378221206368378,0.16598388371493275,0.23419158783159888,0.0041512990238563785,-0.006683241010939595,0.059382599559410935,0.08375734951492445,0.024762884163584138,0.03690707715984447,-0.034516354302174035,0.5337231555820282
-0.019771632442392665,0.044017641561655337,0.27136400962454255,0.1477163994124557,0.11258131843947584,0.2470152773621436,0.26001092023504074,0.04692070882601212,0.051574882289541886,0.3395193238986563,0.4105310846598465,0.19456089224132397,-0.021272143413938835,0.4616791337614468,0.13792770842719818,0.028975586646259925,0.24367050307991156,0.20364850809521898,0.10756968099132391,-0.1239362352968974,0.326114480177201,1,0.30078876630135604,0.26914123807387247,0.2000187957590241,0.16940532713120174,-0.024821868537068453,0.011257238992774919,0.18453026951684864,0.09507352203619877,0.0014086054430451746,0.04635710249771972,-0.024095564980699292,0.4669288367515278
0.01656967711214608,0.1652286072073652,0.15487073975354076,0.5378500917111051,0.4206221549432182,0.3619445661774568,0.22405352239399104,-0.0382635128692515,0.21417518975021746,0.4345848342916893,0.43931680799067024,0.18392558307637988,-0.09447952015593278,0.46724741879518644,0.13188122440619443,-0.020891058996878584,0.46967204326762724,0.21917815216716102,0.08610643768835301,-0.05063389240221736,0.3622885708147744,0.30078876630135604,1,0.8824754142814624,0.22634213846985993,0.21356944558969165,-0.1514341600268373,0.03576528514645377,0.05049379192719836,0.020933531041465437,-0.04308012810223061,0.04052173012825181,-0.03911690411283707,0.6404091972583522
0.017633778453766923,0.20147335316834047,0.1804027551511166,0.4789538198934916,0.3715998094973092,0.3708841528088979,0.29697038534451325,-0.018226591907316514,0.18330269774258404,0.48666546377379644,0.4897816541041918,0.1383469585718665,-0.06760141323952218,0.46899747732296554,0.1791894804202309,-0.024535579578879266,0.40565620845400985,0.16354936401660727,0.06525252989881615,-0.06443304718314416,0.3378221206368378,0.26914123807387247,0.8824754142814624,1,0.22466630717876332,0.24143467213808756,-0.12177671956100421,0.035086700208159724,0.05141176244520851,0.061047271702059994,-0.027399914412624907,0.027973799823540577,-0.027377940418558754,0.6234314389183618
-0.02964319715640253,-0.016779758866667112,0.1716976872571128,0.22488014230399728,0.20572592049010316,0.1599905296183511,0.20430614523740287,0.06789832641361224,-0.005316424333062016,0.23201860912901842,0.2354586227836982,0.09216541758603879,-0.025443647988791052,0.24743282051884832,0.1753151900797224,0.04016122325953464,0.18770321383582786,0.1080803026753635,0.046853773069893974,-0.09013027267903444,0.16598388371493275,0.2000187957590241,0.22634213846985993,0.22466630717876332,1,0.05866060856588738,-0.1259888880376008,-0.032770633593574364,-0.07418135123983234,0.07337820695645414,-0.00955122823837247,0.021011044294297357,0.022270451009254993,0.3244134445681299
-4.7691132479109154e-4,0.06960495214754146,0.08477380884021633,0.1886858400017308,0.2262976326829892,0.12252833183190158,0.11176061335675085,0.003092562209894375,0.12900541461542128,0.24726374628810782,0.21167122549798448,0.20802606318135802,0.018251039053999073,0.3302239617120002,0.0673414613769818,-0.02532375788905773,0.25997742546824876,0.19974014751279254,0.09380957160591442,-0.07009060989258592,0.23419158783159888,0.16940532713120174,0.21356944558969165,0.24143467213808756,0.05866060856588738,1,-0.09307931750864902,-0.005842499340135747,0.07430394385024307,0.06076211148992586,-0.0185837389876493,0.07125488475868932,-0.05761936014209429,0.3158562271160553
0.0028892178657501126,0.027366104874442795,-0.01833973367221233,-0.3872677829280788,-0.19391914709920707,-0.10990679726021643,-0.10230330550073181,0.03654333944821012,-0.0025378545897515536,-0.09547773670640777,-0.06529170091030914,0.0619886907732521,0.06108123777122691,0.009113210326003082,-0.049910649083753166,-0.008555333868578032,-0.11509296346134246,-0.09531652573608987,0.04157043451959824,0.03731238503296962,0.0041512990238563785,-0.024821868537068453,-0.1514341600268373,-0.12177671956100421,-0.1259888880376008,-0.09307931750864902,1,-0.03730528278804602,-0.08286424483260336,0.054202562292139767,0.01836060013944771,-0.02888726570714249,-0.00991593695552495,-0.12857795792595678
-0.04663478886742757,0.02349872441831331,0.02042282958613337,0.03135451306436376,0.04528580981497569,0.019143784329513226,0.026450506189898998,-0.029993397993920985,0.020764005696547922,0.03738372726300493,0.05610437448487525,-0.024357648422047882,-0.004295610410300113,0.020643189710186433,-1.0609153998397443e-4,0.03511363088677235,0.035353016583852905,-0.004972488417316061,-0.024477796366114326,-0.024600358690531624,-0.006683241010939595,0.011257238992774919,0.03576528514645377,0.035086700208159724,-0.032770633593574364,-0.005842499340135747,-0.03730528278804602,1,-0.03143584703909566,-0.007991548872868934,3.539652779394056e-4,0.029473795249940204,0.018644925404743745,0.04458366533574842
0.0013302086301727862,0.02296873201099659,0.04316037769525191,-0.05036443453861191,-0.038740010742609965,0.06224771119321624,0.06202062266535001,0.08887125137339051,-0.012579273444256835,0.08448898591431155,0.08875807262015672,0.040606447641001,0.026799413021772456,0.10151039568208559,0.023147725763573858,0.03212140720908342,-0.008106093328111854,0.07242584517038082,0.04429969112713473,-0.0516133660614797,0.059382599559410935,0.18453026951684864,0.05049379192719836,0.05141176244520851,-0.07418135123983234,0.07430394385024307,-0.08286424483260336,-0.03143584703909566,1,0.051307394517905565,0.031945760774908134,0.023216991793307093,0.010694106003783507,0.11144657114291123
0.057043904789252364,0.1141063586023839,0.07767239188017448,0.004949727615943434,0.005829372037107782,0.011928394029596489,0.14049128625495694,0.041709054681333596,-0.035092240793658004,0.12605313210083768,0.13152497564028265,0.0814868780490996,0.06215737226918939,0.17020533600056192,0.067615556180475,0.02002462983851699,0.04960382558403381,0.02238149805540997,0.07070258356547472,-0.014525116015980942,0.08375734951492445,0.09507352203619877,0.020933531041465437,0.061047271702059994,0.07337820695645414,0.06076211148992586,0.054202562292139767,-0.007991548872868934,0.051307394517905565,1,0.029668650854021768,-0.0337366402627913,-0.05968893167526017,0.09240354949187324
-0.0062424048483024075,-0.05960573010301287,0.038067692019183356,-0.034383138736722524,-0.01028624878308158,-0.029512248657466492,0.0035714734749547096,0.004939781228437705,-0.023836645134507787,-0.01847892243147205,-0.021095719463122296,0.01619687460438849,-0.0037928707799964596,-0.0024156395502936503,-0.02304702486861696,-0.007366524543625445,-0.014289844970848052,0.0012901448492839908,0.007766971998717669,0.06234072400437924,0.024762884163584138,0.0014086054430451746,-0.04308012810223061,-0.027399914412624907,-0.00955122823837247,-0.0185837389876493,0.01836060013944771,3.539652779394056e-4,0.031945760774908134,0.029668650854021768,1,-0.006494550221282127,0.004906262452666617,-0.021189579640303255
0.021172176550393492,0.018941942970899347,0.0012049882225877127,0.012398470595442251,0.021490002226876897,-0.006723203934639953,-0.015726948262154667,-0.015210737972006646,0.03488844300908208,0.013196178616778536,0.03137156035207916,0.035164427361790936,-0.022173960579537785,0.050239680818272764,-0.02536089431525991,0.032872705234090645,0.055872128991723384,-0.009049888212650315,0.04654385993628228,0.02658890723091536,0.03690707715984447,0.04635710249771972,0.04052173012825181,0.027973799823540577,0.021011044294297357,0.07125488475868932,-0.02888726570714249,0.029473795249940204,0.023216991793307093,-0.0337366402627913,-0.006494550221282127,1,-0.14572141267538663,0.04643224522381934
7.117940170476504e-4,-0.01209396018343283,-0.014261407298531854,-0.013617680001842145,0.035743247121282636,-0.008316622580932838,0.014358922393912364,0.03170563698488671,-0.041258194938761705,-0.014968648018750976,-0.013603770504648427,-0.028699913935285464,-0.028920879782298098,-0.03652581962472265,0.06704913767140697,-0.04652388177402114,-0.01966884069152342,-0.010268668868103919,-0.03601389283371469,0.03168720650065468,-0.034516354302174035,-0.024095564980699292,-0.03911690411283707,-0.027377940418558754,0.022270451009254993,-0.05761936014209429,-0.00991593695552495,0.018644925404743745,0.010694106003783507,-0.05968893167526017,0.004906262452666617,-0.14572141267538663,1,-0.028922585168730332
-0.021916719443431102,0.2096239447994839,0.2638433538714057,0.5228973328794969,0.5071009671113862,0.4726144990045738,0.3864198062421533,-0.011378121450215146,0.21447910554696892,0.6135805515591956,0.6058521846919146,0.3193338028320678,-0.025606130000679548,0.7086244776126521,0.22712223313149427,-0.016844154297359012,0.5606637627484461,0.28410767559478256,0.16821315430073996,-0.1359073708421412,0.5337231555820282,0.4669288367515278,0.6404091972583522,0.6234314389183618,0.3244134445681299,0.3158562271160553,-0.12857795792595678,0.04458366533574842,0.11144657114291123,0.09240354949187324,-0.021189579640303255,0.04643224522381934,-0.028922585168730332,1
